V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
4.4031980	4.4037528	4.4034754	0.0559691	0.0552356	0.0553183	4.4034754	0.0555077	4.4000000	3781692851.7499056
4.4031980	4.4037528	4.4031980	0.0554650	0.0553314	0.0548020	4.4033829	0.0551995	4.4000000	3781692852.9156823
4.4031980	4.4031980	4.4034754	0.0549980	0.0544582	0.0545348	4.4032905	0.0546637	4.4000000	3781692854.0904398
4.4031980	4.4031980	4.4031980	0.0540637	0.0539939	0.0542396	4.4031980	0.0540991	4.4000000	3781692855.2555552
4.4040302	4.4031980	4.4034754	0.0542118	0.0541811	0.0545040	4.4035679	0.0542990	4.4000000	3781692856.4245334
4.4034754	4.4031980	4.4034754	0.0551616	0.0550861	0.0549433	4.4033829	0.0550636	4.4000000	3781692857.5953927
4.4034754	4.4040302	4.4034754	0.0553900	0.0548694	0.0548926	4.4036603	0.0550507	4.4000000	3781692858.7633409
4.4034754	4.4034754	4.4029204	0.0551212	0.0558161	0.0557777	4.4032904	0.0555717	4.4000000	3781692859.9391289
4.4031980	4.4031980	4.4040302	0.0557296	0.0554769	0.0558279	4.4034754	0.0556781	4.4000000	3781692861.1229649
4.4031980	4.4034754	4.4040302	0.0561737	0.0557343	0.0553085	4.4035679	0.0557388	4.4000000	3781692862.2853494
4.4031980	4.4034754	4.4034754	0.0559397	0.0561202	0.0563172	4.4033829	0.0561257	4.4000000	3781692863.4413023
4.4034754	4.4037528	4.4040302	0.0564742	0.0564792	0.0563082	4.4037528	0.0564206	4.4000000	3781692864.6099720
4.4034754	4.4031980	4.4037528	0.0554474	0.0553825	0.0550922	4.4034754	0.0553074	4.4000000	3781692865.7859263
4.4037528	4.4034754	4.4034754	0.0544881	0.0541168	0.0542901	4.4035679	0.0542984	4.4000000	3781692866.9578423
4.4031980	4.4034754	4.4040302	0.0542306	0.0544417	0.0544851	4.4035679	0.0543858	4.4000000	3781692868.1307750
4.4031980	4.4031980	4.4034754	0.0549899	0.0550514	0.0549838	4.4032905	0.0550084	4.4000000	3781692869.2902002
4.4037528	4.4037528	4.4034754	0.0545243	0.0545468	0.0547646	4.4036603	0.0546119	4.4000000	3781692870.4666862
4.4031980	4.4031980	4.4031980	0.0548374	0.0560793	0.0569592	4.4031980	0.0559586	4.4000000	3781692871.6364784
4.4034754	4.4034754	4.4029204	0.0561283	0.0554337	0.0551597	4.4032904	0.0555739	4.4000000	3781692872.8022552
4.4031980	4.4037528	4.4037528	0.0550327	0.0547839	0.0553040	4.4035679	0.0550402	4.4000000	3781692873.9768000
4.4037528	4.4029204	4.4029204	0.0545806	0.0544562	0.0544223	4.4031979	0.0544864	4.4000000	3781692875.1496034
4.4040302	4.4034754	4.4029204	0.0543198	0.0548152	0.0543335	4.4034753	0.0544895	4.4000000	3781692876.3172946
4.4031980	4.4034754	4.4031980	0.0544239	0.0545061	0.0544623	4.4032905	0.0544641	4.4000000	3781692877.4884186
4.4034754	4.4031980	4.4037528	0.0547196	0.0545429	0.0539436	4.4034754	0.0544020	4.4000000	3781692878.6599798
4.4034754	4.4043076	4.4029204	0.0539269	0.0547738	0.0544436	4.4035678	0.0543815	4.4000000	3781692879.8258967
4.4037528	4.4029204	4.4031980	0.0539229	0.0537917	0.0537628	4.4032904	0.0538258	4.4000000	3781692881.0031457
4.4037528	4.4037528	4.4034754	0.0541121	0.0535575	0.0538926	4.4036603	0.0538541	4.4000000	3781692882.1767983
4.4031980	4.4031980	4.4031980	0.0537627	0.0541528	0.0539024	4.4031980	0.0539393	4.4000000	3781692883.3424511
4.4031980	4.4034754	4.4031980	0.0539725	0.0542954	0.0546475	4.4032905	0.0543051	4.4000000	3781692884.5153694
4.4037528	4.4034754	4.4037528	0.0553284	0.0555892	0.0549767	4.4036603	0.0552981	4.4000000	3781692885.6912551
4.4034754	4.4034754	4.4037528	0.0547803	0.0547184	0.0547057	4.4035679	0.0547348	4.4000000	3781692886.8709855
4.4037528	4.4037528	4.4040302	0.0554039	0.0552445	0.0549196	4.4038453	0.0551894	4.4000000	3781692888.0353274
4.4040302	4.4034754	4.4034754	0.0548267	0.0546923	0.0546202	4.4036603	0.0547131	4.4000000	3781692889.2094846
4.4034754	4.4034754	4.4031980	0.0551130	0.0550497	0.0551458	4.4033829	0.0551028	4.4000000	3781692890.3862414
4.4037528	4.4040302	4.4034754	0.0544188	0.0547404	0.0546974	4.4037528	0.0546189	4.4000000	3781692891.5553951
4.4034754	4.4037528	4.4034754	0.0543492	0.0549858	0.0549915	4.4035679	0.0547755	4.4000000	3781692892.7288961
4.4034754	4.4037528	4.4037528	0.0555725	0.0549031	0.0547814	4.4036603	0.0550857	4.4000000	3781692893.8952513
4.4034754	4.4037528	4.4037528	0.0552772	0.0557744	0.0553896	4.4036603	0.0554804	4.4000000	3781692895.0651913
4.4029204	4.4031980	4.4037528	0.0554153	0.0551730	0.0554503	4.4032904	0.0553462	4.4000000	3781692896.2329826
4.4040302	4.4034754	4.4029204	0.0546557	0.0543979	0.0544206	4.4034753	0.0544914	4.4000000	3781692897.4083214
4.4037528	4.4037528	4.4040302	0.0545406	0.0547153	0.0545657	4.4038453	0.0546072	4.4000000	3781692898.5796881
4.4037528	4.4037528	4.4034754	0.0546310	0.0550791	0.0548445	4.4036603	0.0548515	4.4000000	3781692899.7523193
4.4040302	4.4037528	4.4031980	0.0550332	0.0557100	0.0551052	4.4036603	0.0552828	4.4000000	3781692900.9279695
4.4040302	4.4037528	4.4034754	0.0550216	0.0556136	0.0554588	4.4037528	0.0553647	4.4000000	3781692902.0945415
4.4034754	4.4040302	4.4037528	0.0556124	0.0554836	0.0554922	4.4037528	0.0555294	4.4000000	3781692903.2562575
4.4043076	4.4037528	4.4037528	0.0552485	0.0552593	0.0553280	4.4039377	0.0552786	4.4000000	3781692904.4266658
4.4037528	4.4037528	4.4037528	0.0555530	0.0556146	0.0562344	4.4037528	0.0558007	4.4000000	3781692905.5952826
4.4037528	4.4037528	4.4040302	0.0557064	0.0555260	0.0552986	4.4038453	0.0555103	4.4000000	3781692906.7648272
4.4037528	4.4048626	4.4040302	0.0559409	0.0558161	0.0555958	4.4042152	0.0557843	4.4000000	3781692907.9429393
4.4043076	4.4040302	4.4040302	0.0562926	0.0562482	0.0564903	4.4041227	0.0563437	4.4000000	3781692909.1176681
4.4034754	4.4037528	4.4040302	0.0555354	0.0554772	0.0558203	4.4037528	0.0556110	4.4000000	3781692910.2841353
4.4040302	4.4040302	4.4037528	0.0550357	0.0548561	0.0552741	4.4039377	0.0550553	4.4000000	3781692911.4716129
4.4034754	4.4034754	4.4037528	0.0557869	0.0552915	0.0549091	4.4035679	0.0553291	4.4000000	3781692912.6459274
4.4034754	4.4031980	4.4034754	0.0548917	0.0553752	0.0556656	4.4033829	0.0553109	4.4000000	3781692913.8175807
4.4043076	4.4037528	4.4037528	0.0554563	0.0550905	0.0554293	4.4039377	0.0553254	4.4000000	3781692914.9742866
4.4043076	4.4037528	4.4040302	0.0551662	0.0550331	0.0548682	4.4040302	0.0550225	4.4000000	3781692916.1234512
4.4034754	4.4040302	4.4037528	0.0550008	0.0552525	0.0550992	4.4037528	0.0551175	4.4000000	3781692917.2943625
4.4037528	4.4037528	4.4040302	0.0548617	0.0550901	0.0550012	4.4038453	0.0549843	4.4000000	3781692918.4672742
4.4040302	4.4040302	4.4037528	0.0552791	0.0553103	0.0551793	4.4039377	0.0552562	4.4000000	3781692919.6381054
4.4037528	4.4040302	4.4037528	0.0558844	0.0553277	0.0548428	4.4038453	0.0553516	4.4000000	3781692920.8100047
4.4040302	4.4040302	4.4040302	0.0546099	0.0547859	0.0544661	4.4040302	0.0546206	4.4000000	3781692921.9794049
4.4037528	4.4037528	4.4037528	0.0548700	0.0546896	0.0548550	4.4037528	0.0548048	4.4000000	3781692923.1543503
4.4037528	4.4034754	4.4034754	0.0552202	0.0549085	0.0552335	4.4035679	0.0551208	4.4000000	3781692924.3275304
4.4034754	4.4037528	4.4040302	0.0550967	0.0552746	0.0554240	4.4037528	0.0552651	4.4000000	3781692925.4958377
4.4034754	4.4043076	4.4037528	0.0555955	0.0554312	0.0554601	4.4038453	0.0554956	4.4000000	3781692926.6775942
4.4034754	4.4043076	4.4037528	0.0549537	0.0545954	0.0543404	4.4038453	0.0546298	4.4000000	3781692927.8556337
4.4034754	4.4037528	4.4037528	0.0545468	0.0543962	0.0547942	4.4036603	0.0545791	4.4000000	3781692929.0283399
4.4034754	4.4040302	4.4043076	0.0547657	0.0554109	0.0554203	4.4039377	0.0551990	4.4000000	3781692930.1981254
4.4043076	4.4048626	4.4040302	0.0553633	0.0558332	0.0558077	4.4044001	0.0556680	4.4000000	3781692931.3660254
4.4040302	4.4040302	4.4040302	0.0554800	0.0563228	0.0570720	4.4040302	0.0562916	4.4000000	3781692932.5358310
4.4040302	4.4034754	4.4040302	0.0568567	0.0569981	0.0573095	4.4038453	0.0570548	4.4000000	3781692933.7069912
4.4043076	4.4040302	4.4040302	0.0577863	0.0575303	0.0573500	4.4041227	0.0575555	4.4000000	3781692934.8720345
4.4037528	4.4043076	4.4040302	0.0575870	0.0579348	0.0580566	4.4040302	0.0578595	4.4000000	3781692936.0469174
4.4040302	4.4040302	4.4048626	0.0576426	0.0573782	0.0571547	4.4043077	0.0573918	4.4000000	3781692937.2176809
4.4043076	4.4040302	4.4037528	0.0571279	0.0576613	0.0576194	4.4040302	0.0574695	4.4000000	3781692938.3892760
4.4040302	4.4040302	4.4040302	0.0575567	0.0566978	0.0567094	4.4040302	0.0569880	4.4000000	3781692939.5588198
4.4037528	4.4040302	4.4043076	0.0559444	0.0561586	0.0564185	4.4040302	0.0561739	4.4000000	3781692940.7401662
4.4037528	4.4043076	4.4045852	0.0568398	0.0568218	0.0561822	4.4042152	0.0566146	4.4000000	3781692941.9077654
4.4034754	4.4037528	4.4040302	0.0569683	0.0567093	0.0569141	4.4037528	0.0568639	4.4000000	3781692943.0883465
4.4037528	4.4040302	4.4043076	0.0579061	0.0579051	0.0575787	4.4040302	0.0577966	4.4000000	3781692944.2633238
4.4045852	4.4043076	4.4037528	0.0576003	0.0571072	0.0565297	4.4042152	0.0570791	4.4000000	3781692945.4350815
4.4037528	4.4040302	4.4040302	0.0573376	0.0567018	0.0573547	4.4039377	0.0571313	4.4000000	3781692946.6124721
4.4043076	4.4034754	4.4037528	0.0568020	0.0562474	0.0560213	4.4038453	0.0563569	4.4000000	3781692947.7827911
4.4040302	4.4037528	4.4045852	0.0556828	0.0556508	0.0554619	4.4041227	0.0555985	4.4000000	3781692948.9521990
4.4040302	4.4040302	4.4043076	0.0553247	0.0558602	0.0559036	4.4041227	0.0556962	4.4000000	3781692950.1158056
4.4040302	4.4037528	4.4040302	0.0555416	0.0554851	0.0551330	4.4039377	0.0553866	4.4000000	3781692951.2900000
4.4040302	4.4040302	4.4043076	0.0555424	0.0555858	0.0558029	4.4041227	0.0556437	4.4000000	3781692952.4601974
4.4043076	4.4040302	4.4045852	0.0561039	0.0563363	0.0566829	4.4043077	0.0563743	4.4000000	3781692953.6265922
4.4040302	4.4040302	4.4043076	0.0563646	0.0564130	0.0558818	4.4041227	0.0562198	4.4000000	3781692954.8000321
4.4043076	4.4043076	4.4040302	0.0566084	0.0566665	0.0569347	4.4042151	0.0567366	4.4000000	3781692955.9688854
4.4034754	4.4037528	4.4040302	0.0562017	0.0570379	0.0565987	4.4037528	0.0566128	4.4000000	3781692957.1355906
4.4043076	4.4043076	4.4040302	0.0567471	0.0562849	0.0558427	4.4042151	0.0562916	4.4000000	3781692958.3052454
4.4040302	4.4040302	4.4037528	0.0560859	0.0558588	0.0554070	4.4039377	0.0557839	4.4000000	3781692959.4771271
4.4037528	4.4040302	4.4043076	0.0556202	0.0555837	0.0559991	4.4040302	0.0557343	4.4000000	3781692960.6525030
4.4037528	4.4037528	4.4037528	0.0567854	0.0567221	0.0560107	4.4037528	0.0565061	4.4000000	3781692961.8277326
4.4034754	4.4037528	4.4037528	0.0558103	0.0556564	0.0557668	4.4036603	0.0557445	4.4000000	3781692963.0061960
4.4043076	4.4040302	4.4045852	0.0554465	0.0553193	0.0554830	4.4043077	0.0554163	4.4000000	3781692964.1792784
4.4040302	4.4040302	4.4034754	0.0560006	0.0563758	0.0561680	4.4038453	0.0561815	4.4000000	3781692965.3571534
4.4034754	4.4037528	4.4037528	0.0556555	0.0553697	0.0553187	4.4036603	0.0554480	4.4000000	3781692966.5257792
4.4040302	4.4040302	4.4040302	0.0547792	0.0553569	0.0556864	4.4040302	0.0552741	4.4000000	3781692967.6992111
4.4040302	4.4045852	4.4043076	0.0564717	0.0560956	0.0566562	4.4043077	0.0564078	4.4000000	3781692968.8742022
4.4037528	4.4040302	4.4040302	0.0563392	0.0564117	0.0564922	4.4039377	0.0564144	4.4000000	3781692970.0572305
4.4040302	4.4045852	4.4043076	0.0562071	0.0569673	0.0566443	4.4043077	0.0566063	4.4000000	3781692971.2367506
4.4040302	4.4037528	4.4040302	0.0564897	0.0568988	0.0563577	4.4039377	0.0565820	4.4000000	3781692972.4077487
4.4037528	4.4037528	4.4040302	0.0562554	0.0562203	0.0561739	4.4038453	0.0562165	4.4000000	3781692973.5882544
4.4037528	4.4040302	4.4040302	0.0567182	0.0569682	0.0573087	4.4039377	0.0569983	4.4000000	3781692974.7635999
4.4037528	4.4034754	4.4037528	0.0574049	0.0570908	0.0578481	4.4036603	0.0574479	4.4000000	3781692975.9383154
4.4034754	4.4031980	4.4040302	0.0578570	0.0576976	0.0573964	4.4035679	0.0576503	4.4000000	3781692977.1164174
4.4040302	4.4037528	4.4037528	0.0566850	0.0565974	0.0567826	4.4038453	0.0566883	4.4000000	3781692978.2873440
4.4040302	4.4040302	4.4037528	0.0566048	0.0565773	0.0570778	4.4039377	0.0567533	4.4000000	3781692979.4484215
4.4037528	4.4040302	4.4040302	0.0569625	0.0567889	0.0562677	4.4039377	0.0566730	4.4000000	3781692980.6253066
4.4031980	4.4034754	4.4045852	0.0565474	0.0568698	0.0566722	4.4037529	0.0566965	4.4000000	3781692981.8026438
4.4037528	4.4040302	4.4037528	0.0565156	0.0562556	0.0565330	4.4038453	0.0564347	4.4000000	3781692982.9664359
4.4040302	4.4043076	4.4048626	0.0565936	0.0566946	0.0560775	4.4044001	0.0564552	4.4000000	3781692984.1401682
4.4043076	4.4043076	4.4043076	0.0559231	0.0561596	0.0553604	4.4043076	0.0558143	4.4000000	3781692985.3101096
4.4045852	4.4040302	4.4045852	0.0556988	0.0552471	0.0553297	4.4044002	0.0554252	4.4000000	3781692986.4658504
4.4040302	4.4040302	4.4043076	0.0556957	0.0551469	0.0555394	4.4041227	0.0554607	4.4000000	3781692987.6298938
4.4045852	4.4043076	4.4043076	0.0557541	0.0563009	0.0570973	4.4044001	0.0563841	4.4000000	3781692988.7973361
4.4045852	4.4040302	4.4043076	0.0577670	0.0575311	0.0575054	4.4043077	0.0576012	4.4000000	3781692989.9810929
4.4045852	4.4043076	4.4045852	0.0573248	0.0574058	0.0571048	4.4044927	0.0572785	4.4000000	3781692991.1425881
4.4045852	4.4043076	4.4045852	0.0570014	0.0576061	0.0569164	4.4044927	0.0571746	4.4000000	3781692992.3241081
4.4045852	4.4045852	4.4043076	0.0566376	0.0563531	0.0562357	4.4044927	0.0564088	4.4000000	3781692993.4951086
4.4045852	4.4045852	4.4043076	0.0560080	0.0561542	0.0563237	4.4044927	0.0561620	4.4000000	3781692994.6702647
4.4048626	4.4045852	4.4045852	0.0562244	0.0559471	0.0564974	4.4046777	0.0562230	4.4000000	3781692995.8301206
4.4040302	4.4043076	4.4040302	0.0565178	0.0560013	0.0558715	4.4041227	0.0561302	4.4000000	3781692996.9903502
4.4043076	4.4048626	4.4045852	0.0555996	0.0557182	0.0563928	4.4045851	0.0559035	4.4000000	3781692998.1548438
4.4045852	4.4045852	4.4040302	0.0564876	0.0564953	0.0559514	4.4044002	0.0563114	4.4000000	3781692999.3033705
4.4043076	4.4048626	4.4051400	0.0557745	0.0549247	0.0547624	4.4047701	0.0551538	4.4000000	3781693000.4868960
4.4045852	4.4040302	4.4043076	0.0551302	0.0550993	0.0548733	4.4043077	0.0550342	4.4000000	3781693001.6587081
4.4043076	4.4045852	4.4045852	0.0547922	0.0542831	0.0548440	4.4044927	0.0546398	4.4000000	3781693002.8289151
4.4048626	4.4048626	4.4045852	0.0550936	0.0550732	0.0548030	4.4047701	0.0549899	4.4000000	3781693004.0092230
4.4054174	4.4048626	4.4048626	0.0547738	0.0547437	0.0543633	4.4050475	0.0546269	4.4000000	3781693005.1761017
4.4051400	4.4043076	4.4043076	0.0548549	0.0553447	0.0555656	4.4045851	0.0552551	4.4000000	3781693006.3726792
4.4043076	4.4043076	4.4045852	0.0561579	0.0560512	0.0559831	4.4044001	0.0560641	4.4000000	3781693007.5400090
4.4048626	4.4045852	4.4043076	0.0559886	0.0561900	0.0559458	4.4045851	0.0560415	4.4000000	3781693008.7109222
4.4045852	4.4045852	4.4045852	0.0559486	0.0561069	0.0565687	4.4045852	0.0562081	4.4000000	3781693009.8763895
4.4045852	4.4043076	4.4043076	0.0558386	0.0557714	0.0561349	4.4044001	0.0559149	4.4000000	3781693011.0950270
4.4048626	4.4051400	4.4051400	0.0558653	0.0552181	0.0557479	4.4050475	0.0556104	4.4000000	3781693012.2622142
4.4045852	4.4051400	4.4043076	0.0558835	0.0554374	0.0557398	4.4046776	0.0556869	4.4000000	3781693013.4378881
4.4045852	4.4045852	4.4048626	0.0555491	0.0552013	0.0554107	4.4046777	0.0553870	4.4000000	3781693014.6144838
4.4045852	4.4045852	4.4045852	0.0548526	0.0556966	0.0555370	4.4045852	0.0553621	4.4000000	3781693015.7862558
4.4043076	4.4045852	4.4045852	0.0552524	0.0563916	0.0567985	4.4044927	0.0561475	4.4000000	3781693016.9554143
4.4043076	4.4043076	4.4043076	0.0566522	0.0562580	0.0566292	4.4043076	0.0565131	4.4000000	3781693018.1288710
4.4045852	4.4045852	4.4040302	0.0568431	0.0574993	0.0571541	4.4044002	0.0571655	4.4000000	3781693019.3025904
4.4045852	4.4045852	4.4048626	0.0563378	0.0566942	0.0566351	4.4046777	0.0565557	4.4000000	3781693020.4705806
4.4045852	4.4040302	4.4040302	0.0565662	0.0570529	0.0568600	4.4042152	0.0568263	4.4000000	3781693021.6372833
4.4040302	4.4048626	4.4048626	0.0576785	0.0579265	0.0577131	4.4045851	0.0577727	4.4000000	3781693022.8143902
4.4045852	4.4043076	4.4045852	0.0572085	0.0573247	0.0571483	4.4044927	0.0572272	4.4000000	3781693023.9955201
4.4043076	4.4040302	4.4048626	0.0574098	0.0577561	0.0578994	4.4044001	0.0576884	4.4000000	3781693025.1743498
4.4048626	4.4045852	4.4040302	0.0575738	0.0575961	0.0579565	4.4044927	0.0577088	4.4000000	3781693026.3465471
4.4040302	4.4040302	4.4043076	0.0582071	0.0568371	0.0576414	4.4041227	0.0575619	4.4000000	3781693027.5168128
4.4043076	4.4040302	4.4040302	0.0569886	0.0572733	0.0573898	4.4041227	0.0572172	4.4000000	3781693028.6889234
4.4034754	4.4037528	4.4037528	0.0565128	0.0568609	0.0578158	4.4036603	0.0570632	4.4000000	3781693029.8576121
4.4045852	4.4037528	4.4043076	0.0572339	0.0573629	0.0566771	4.4042152	0.0570913	4.4000000	3781693031.0332808
4.4040302	4.4040302	4.4037528	0.0566530	0.0565556	0.0573869	4.4039377	0.0568652	4.4000000	3781693032.2050295
4.4040302	4.4043076	4.4043076	0.0577447	0.0571688	0.0565325	4.4042151	0.0571487	4.4000000	3781693033.3768535
4.4037528	4.4037528	4.4031980	0.0568321	0.0568787	0.0570287	4.4035679	0.0569131	4.4000000	3781693034.5652690
4.4034754	4.4037528	4.4034754	0.0567091	0.0566012	0.0564616	4.4035679	0.0565906	4.4000000	3781693035.7435999
4.4040302	4.4043076	4.4043076	0.0559923	0.0561563	0.0563335	4.4042151	0.0561607	4.4000000	3781693036.9221134
4.4040302	4.4054174	4.4045852	0.0555466	0.0557747	0.0558813	4.4046776	0.0557342	4.4000000	3781693038.1010122
4.4040302	4.4031980	4.4037528	0.0563775	0.0561757	0.0562471	4.4036603	0.0562668	4.4000000	3781693039.2742529
4.4040302	4.4040302	4.4043076	0.0567295	0.0568147	0.0566454	4.4041227	0.0567298	4.4000000	3781693040.4468384
4.4043076	4.4037528	4.4045852	0.0561797	0.0559377	0.0562580	4.4042152	0.0561251	4.4000000	3781693041.6181865
4.4043076	4.4040302	4.4043076	0.0560795	0.0562262	0.0564911	4.4042151	0.0562656	4.4000000	3781693042.7920446
4.4043076	4.4037528	4.4037528	0.0557647	0.0559068	0.0560797	4.4039377	0.0559171	4.4000000	3781693043.9559145
4.4034754	4.4034754	4.4040302	0.0555889	0.0557667	0.0560865	4.4036603	0.0558140	4.4000000	3781693045.1229744
4.4040302	4.4040302	4.4043076	0.0561026	0.0560484	0.0559645	4.4041227	0.0560385	4.4000000	3781693046.3342857
4.4040302	4.4037528	4.4037528	0.0555493	0.0558589	0.0558930	4.4038453	0.0557671	4.4000000	3781693047.4930801
4.4037528	4.4043076	4.4034754	0.0560497	0.0558706	0.0553742	4.4038453	0.0557648	4.4000000	3781693048.6649494
4.4037528	4.4045852	4.4040302	0.0558102	0.0552641	0.0556443	4.4041227	0.0555729	4.4000000	3781693049.8396096
4.4045852	4.4040302	4.4040302	0.0557489	0.0555994	0.0565875	4.4042152	0.0559786	4.4000000	3781693051.0164928
4.4048626	4.4045852	4.4048626	0.0563175	0.0562244	0.0565994	4.4047701	0.0563804	4.4000000	3781693052.1750407
4.4045852	4.4040302	4.4037528	0.0559516	0.0556131	0.0559676	4.4041227	0.0558441	4.4000000	3781693053.3483033
4.4040302	4.4045852	4.4043076	0.0560549	0.0561111	0.0560803	4.4043077	0.0560821	4.4000000	3781693054.5219178
4.4045852	4.4037528	4.4045852	0.0562060	0.0552341	0.0551483	4.4043077	0.0555295	4.4000000	3781693055.6932249
4.4043076	4.4043076	4.4043076	0.0550712	0.0552956	0.0554230	4.4043076	0.0552632	4.4000000	3781693056.8760943
4.4045852	4.4045852	4.4045852	0.0549310	0.0544358	0.0546305	4.4045852	0.0546657	4.4000000	3781693058.0511942
4.4040302	4.4043076	4.4043076	0.0545523	0.0544597	0.0540081	4.4042151	0.0543400	4.4000000	3781693059.2254930
4.4040302	4.4040302	4.4043076	0.0541241	0.0542189	0.0540995	4.4041227	0.0541475	4.4000000	3781693060.3987656
4.4045852	4.4048626	4.4043076	0.0537755	0.0536658	0.0548335	4.4045851	0.0540916	4.4000000	3781693061.5704727
4.4040302	4.4043076	4.4043076	0.0548373	0.0544592	0.0543963	4.4042151	0.0545643	4.4000000	3781693062.7421174
4.4048626	4.4051400	4.4043076	0.0550246	0.0547627	0.0547874	4.4047701	0.0548582	4.4000000	3781693063.9100623
4.4051400	4.4051400	4.4045852	0.0549681	0.0551859	0.0549218	4.4049551	0.0550253	4.4000000	3781693065.0684490
4.4051400	4.4045852	4.4045852	0.0551232	0.0549865	0.0552687	4.4047701	0.0551261	4.4000000	3781693066.2467895
4.4048626	4.4048626	4.4040302	0.0548064	0.0553955	0.0553509	4.4045851	0.0551843	4.4000000	3781693067.4203472
4.4048626	4.4045852	4.4048626	0.0554180	0.0550612	0.0550535	4.4047701	0.0551776	4.4000000	3781693068.5948706
4.4051400	4.4051400	4.4040302	0.0550282	0.0545800	0.0548466	4.4047701	0.0548183	4.4000000	3781693069.7743554
4.4043076	4.4043076	4.4040302	0.0546995	0.0548199	0.0551567	4.4042151	0.0548920	4.4000000	3781693070.9312377
4.4043076	4.4043076	4.4045852	0.0545759	0.0545190	0.0549608	4.4044001	0.0546852	4.4000000	3781693072.1011534
4.4045852	4.4037528	4.4040302	0.0553064	0.0559311	0.0558833	4.4041227	0.0557070	4.4000000	3781693073.2657318
4.4045852	4.4043076	4.4043076	0.0558221	0.0556425	0.0556332	4.4044001	0.0556993	4.4000000	3781693074.4392233
4.4045852	4.4048626	4.4043076	0.0567740	0.0571973	0.0566581	4.4045851	0.0568765	4.4000000	3781693075.6078510
4.4048626	4.4043076	4.4045852	0.0569954	0.0568656	0.0567527	4.4045851	0.0568712	4.4000000	3781693076.8406033
4.4048626	4.4048626	4.4048626	0.0568451	0.0562472	0.0569704	4.4048626	0.0566876	4.4000000	3781693078.0101199
4.4054174	4.4045852	4.4051400	0.0569441	0.0565268	0.0557664	4.4050475	0.0564124	4.4000000	3781693079.1864958
4.4045852	4.4051400	4.4051400	0.0551713	0.0553579	0.0556175	4.4049551	0.0553822	4.4000000	3781693080.3548112
4.4045852	4.4043076	4.4045852	0.0549117	0.0548826	0.0544305	4.4044927	0.0547416	4.4000000	3781693081.5074310
4.4048626	4.4043076	4.4045852	0.0542957	0.0537352	0.0545686	4.4045851	0.0541998	4.4000000	3781693082.6851230
4.4043076	4.4043076	4.4045852	0.0541000	0.0540896	0.0539573	4.4044001	0.0540490	4.4000000	3781693083.8599720
4.4045852	4.4045852	4.4048626	0.0540121	0.0537182	0.0536578	4.4046777	0.0537960	4.4000000	3781693085.0253143
4.4040302	4.4048626	4.4048626	0.0537344	0.0533112	0.0540040	4.4045851	0.0536832	4.4000000	3781693086.1844897
4.4040302	4.4048626	4.4043076	0.0535017	0.0538582	0.0540593	4.4044001	0.0538064	4.4000000	3781693087.3429942
4.4045852	4.4054174	4.4043076	0.0539155	0.0539571	0.0537194	4.4047701	0.0538640	4.4000000	3781693088.5180960
4.4043076	4.4045852	4.4048626	0.0530893	0.0527594	0.0529294	4.4045851	0.0529260	4.4000000	3781693089.6654458
4.4048626	4.4040302	4.4045852	0.0528336	0.0529292	0.0535676	4.4044927	0.0531101	4.4000000	3781693090.8400702
4.4051400	4.4045852	4.4045852	0.0532424	0.0528584	0.0532491	4.4047701	0.0531166	4.4000000	3781693091.9995294
4.4045852	4.4040302	4.4051400	0.0532609	0.0535611	0.0538347	4.4045851	0.0535523	4.4000000	3781693093.1621242
4.4045852	4.4048626	4.4045852	0.0541870	0.0542208	0.0540924	4.4046777	0.0541667	4.4000000	3781693094.3334146
4.4048626	4.4045852	4.4045852	0.0544382	0.0548082	0.0552310	4.4046777	0.0548258	4.4000000	3781693095.4990001
4.4045852	4.4040302	4.4040302	0.0552981	0.0559157	0.0562863	4.4042152	0.0558334	4.4000000	3781693096.6836448
4.4054174	4.4045852	4.4051400	0.0553425	0.0551930	0.0551539	4.4050475	0.0552298	4.4000000	3781693097.8467345
4.4051400	4.4048626	4.4043076	0.0549617	0.0547044	0.0540794	4.4047701	0.0545819	4.4000000	3781693099.0027695
4.4043076	4.4045852	4.4051400	0.0541198	0.0545755	0.0546142	4.4046776	0.0544365	4.4000000	3781693100.1711383
4.4048626	4.4040302	4.4045852	0.0536847	0.0539011	0.0542537	4.4044927	0.0539465	4.4000000	3781693101.3492961
4.4045852	4.4045852	4.4040302	0.0541812	0.0535707	0.0538455	4.4044002	0.0538658	4.4000000	3781693102.5197391
4.4048626	4.4048626	4.4043076	0.0545099	0.0539075	0.0541461	4.4046776	0.0541878	4.4000000	3781693103.6941447
4.4048626	4.4045852	4.4037528	0.0547428	0.0549742	0.0544815	4.4044002	0.0547328	4.4000000	3781693104.8490009
4.4045852	4.4043076	4.4048626	0.0545014	0.0544657	0.0539751	4.4045851	0.0543141	4.4000000	3781693106.0252566
4.4045852	4.4048626	4.4048626	0.0534442	0.0535999	0.0535625	4.4047701	0.0535355	4.4000000	3781693107.2000942
4.4045852	4.4051400	4.4045852	0.0534270	0.0537343	0.0538595	4.4047701	0.0536736	4.4000000	3781693108.3565502
